"name","url","cover","rate","category","language","showtime","length","othername","id","label"
"暗夜恐惧","http://movie.douban.com/subject/2377539/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1005208327.jpg","8.0","剧情;动画;悬疑;恐怖","法语","2008.0","85.0","怕黑怪谈;怕黑怪谈录;对黑暗的恐惧;恐惧的合集;Fear(s) of the Dark","c7d72cf5bd0ea73352f28aba96870107","Movie"
"鬼影","http://movie.douban.com/subject/1773217/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2170768955.jpg","7.7","悬疑;恐怖","泰语","2004.0","97.0","They Are Around Us;Shutter","92257d31ab1e77254aeb162d1b6d6349","Movie"
"鬼镜","http://movie.douban.com/subject/1949329/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p839083454.jpg","6.8","悬疑;惊悚;恐怖","英语","2008.0","110.0","凶镜;鬼镜西洋版","af244a4cc11a15fde83e20d8e28e1b7d","Movie"
"惊魂眼","http://movie.douban.com/subject/1297336/","http://img4.douban.com/lpic/s1441956.jpg","6.6","剧情;悬疑;惊悚;犯罪","英语","2000.0","111.0","灵异大逆转;天赋","908c2a9e13404ab3602b818d75746087","Movie"
"隐形人","http://movie.douban.com/subject/1864491/","http://img3.douban.com/lpic/s1798022.jpg","6.5","剧情;悬疑;惊悚;犯罪;奇幻","英语","2007.0","102.0","幽灵人口;隐形追凶","0c427789d02f70463774f3013d008922","Movie"
"替身","http://movie.douban.com/subject/4884122/","http://img3.douban.com/lpic/s6891585.jpg","6.5","剧情;悬疑;惊悚;犯罪","英语","2011.0","98.0","","5e9273e69ac8139df252b5772607336d","Movie"
"圣歌","http://movie.douban.com/subject/1771925/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2167950958.jpg","7.3","悬疑;恐怖;奇幻","法语","2002.0","90.0","监狱惊骇日;凶符","03c678c720219c31aeb2eff6629c0a59","Movie"
"火线追凶之黑枪疑云","http://movie.douban.com/subject/3862259/","http://img3.douban.com/lpic/s3913412.jpg","7.6","剧情;动作;悬疑","汉语普通话","2009.0","","火线追凶3;Gun Mystery","897030b667b085b57bb8399bb11aa619","Movie"
"继父","http://movie.douban.com/subject/2252771/","http://img3.douban.com/lpic/s3741793.jpg","5.8","悬疑;惊悚","英语;德语","2009.0","101.0","继父疼死你","6f2b943c39002b87efd478cda5b3ec56","Movie"
"笔仙","http://movie.douban.com/subject/10549223/","http://img3.douban.com/lpic/s9108381.jpg","4.7","悬疑;恐怖","汉语普通话","2012.0","94.0","Bunshinsaba","44479e14ce4010598f6d61c6b1849ee4","Movie"
"蝶变","http://movie.douban.com/subject/1304940/","http://img4.douban.com/lpic/s3086667.jpg","7.4","动作;悬疑;武侠;古装","粤语","1979.0","88.0","红叶手札;Butterfly Murders","9b894dd71406f5fff5eb9dd039e4377b","Movie"
"不良教育","http://movie.douban.com/subject/1291878/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1910921856.jpg","8.2","剧情;悬疑;惊悚;同性;犯罪","西班牙语;拉丁语","2004.0","106.0","圣·教·欲(港);毁灭性教育;坏教欲;Bad Education","b5ef0f3f9f5963d42faf820155dece39","Movie"
"怪房客","http://movie.douban.com/subject/1297399/","http://img4.douban.com/lpic/s4467819.jpg","8.0","剧情;悬疑;惊悚","法语;英语","1976.0","126.0","The Tenant","7e59961bd9b1966522afda1e39358905","Movie"
"桃色追捕令","http://movie.douban.com/subject/1293903/","http://img3.douban.com/lpic/s4426480.jpg","6.6","剧情;悬疑;惊悚;犯罪","英语;汉语普通话","1997.0","115.0","惊唇劫;红唇劫","12c5a06f5c1e7ee4c10373132d8276bd","Movie"
"凶手就在门外","http://movie.douban.com/subject/1294197/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1166507066.jpg","6.7","悬疑;惊悚;犯罪","英语","1995.0","123.0","叠影谋杀案;抄袭者","8a71c79b20bfa0cb274c450d213d773d","Movie"
"无底洞","http://movie.douban.com/subject/6087768/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1035452422.jpg","6.8","剧情;喜剧;悬疑","汉语普通话","2011.0","91.0","One Wrong Step","c59231cced890acd379826564acad55f","Movie"
"暗夜列车","http://movie.douban.com/subject/3436905/","http://img3.douban.com/lpic/s3563522.jpg","6.8","动作;悬疑;惊悚;犯罪","英语","2009.0","87.0","夺魂夜车","806f1bbf0ce49967db7feb312bda8546","Movie"
"怪尸案","http://movie.douban.com/subject/1301232/","http://img3.douban.com/lpic/s1400132.jpg","7.3","喜剧;悬疑","英语","1955.0","99.0","哈里的麻烦;哈里的纠纷","8966a78cc4a4daf3de3f32b7e85befc2","Movie"
"惊声尖叫3","http://movie.douban.com/subject/1293133/","http://img3.douban.com/lpic/s4255042.jpg","6.2","悬疑;恐怖;犯罪","英语","2000.0","116.0","夺命狂呼3;尖叫3","5cd866660285e9d42d20928835e0423c","Movie"
"阳光下的罪恶","http://movie.douban.com/subject/1763939/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2220608777.jpg","8.2","剧情;悬疑;犯罪","英语","2001.0","100.0","艳阳下的谋杀案","58fb83eb4e4d46dbca3bb56fa3208a0a","Movie"
"特别响，非常近","http://movie.douban.com/subject/3078514/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1353738074.jpg","7.6","剧情;悬疑;家庭;冒险","英语","2011.0","129.0","心灵钥匙(台);响在耳边 近在眼前(港);忒响，贼近(豆友译名);咫尺浩劫;Extremely Loud & Incredibly Close","11182dcb82a1e2af6b4e60b6922dc05e","Movie"
"上海小姐","http://movie.douban.com/subject/1292584/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p900360009.jpg","8.1","剧情;悬疑;犯罪;黑色电影","英语;粤语","1947.0","81.0","上海来的女士;欲海妖姬","e8f21a7b12d9235e95357556188c854b","Movie"
"证据","http://movie.douban.com/subject/10471540/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2010746660.jpg","6.3","悬疑;惊悚;恐怖","英语","2013.0","94.0","","3205bb3645695f5cfd92992cce1b3fe4","Movie"
"魔法奇幻秀","http://movie.douban.com/subject/2282449/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p754505225.jpg","6.9","悬疑;奇幻;冒险","英语;俄语;法语","2011.0","123.0","帕那索斯博士的奇幻秀;帕纳大师的魔幻冒险(台);柏纳大师奇幻SHOW(港);帕纳塞斯的移动剧场;奇幻剧院","113ecb4f5abf65fb1c19a69166e6df25","Movie"
"撒旦探戈","http://movie.douban.com/subject/1422088/","http://img3.douban.com/lpic/s1689982.jpg","8.8","剧情;悬疑","匈牙利语","1994.0","450.0","Satan's Tango","99eed9fb6eb1ea0af9e84fbcd0117aff","Movie"
"监视","http://movie.douban.com/subject/1892526/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p769116807.jpg","6.7","剧情;悬疑;惊悚;犯罪","英语","2008.0","97.0","埋伏","0f2a6bbaace548b1a1935e5e9392e8aa","Movie"
"回归","http://movie.douban.com/subject/1689787/","http://img3.douban.com/lpic/s1937612.jpg","8.1","剧情;喜剧;悬疑;犯罪","西班牙语","2006.0","121.0","浮花;玩美女人;To Return","4cbbea91396f18ddd341409337b3c1a3","Movie"
"九度空间","http://movie.douban.com/subject/2173673/","http://img4.douban.com/lpic/s2631738.jpg","6.7","剧情;科幻;悬疑;奇幻","英语","2007.0","100.0","九","46ddb19e13d9dc7419a1756f553b8555","Movie"
"诡爱","http://movie.douban.com/subject/11636413/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1750763682.jpg","4.9","悬疑;惊悚","汉语普通话","2012.0","107.0","Haunting Love","92c11f7c321fae636e4e701e805d2406","Movie"
"危险辩护","http://movie.douban.com/subject/10485481/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1990636614.jpg","6.1","悬疑;惊悚;犯罪","英语","2013.0","96.0","全面锁定(台);闭合回路","736092e1fb6e111d57d003a3933af8a1","Movie"
"东方的承诺","http://movie.douban.com/subject/1892530/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2186264487.jpg","7.4","剧情;悬疑;惊悚;犯罪","英语;俄语;土耳其语;乌克兰语;乌尔都语","2007.0","100.0","巨塔杀机;黑幕迷情;来自东方的承诺;巨塔危机","6b7d6511b5579c043986b375bf28bb91","Movie"
"洞","http://movie.douban.com/subject/1306528/","http://img3.douban.com/lpic/s2149562.jpg","6.7","剧情;悬疑;惊悚;恐怖","英语","2001.0","102.0","凶洞;恐怖洞;鬼地方","8e29069442d7f9d0523c66c5a9a3e1e4","Movie"
"夜长梦多","http://movie.douban.com/subject/1293352/","http://img3.douban.com/lpic/s2343270.jpg","7.4","悬疑;惊悚;犯罪;黑色电影","英语","1946.0","114.0","大眠;长眠不醒","57329b2ad8b87c7e1b3565c9751c213f","Movie"
"危机四伏","http://movie.douban.com/subject/1298876/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1465704270.jpg","6.7","剧情;悬疑;惊悚;恐怖","英语","2000.0","130.0","谎言背后;咫尺闪灵;弥天大谎;致命谎言;疑案背后","d723790a6194228ffcd9eabd8c8c61cc","Movie"
"决斗","http://movie.douban.com/subject/1433496/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2209961658.jpg","7.9","悬疑;惊悚","英语","1971.0","74.0","飞车大决斗;疯狂的追逐;追杀;飞车杀机;飞轮喋血","d9519717bf8a4bc9f4b1c9cfd475c3dc","Movie"
"我知道谁杀了我","http://movie.douban.com/subject/1999216/","http://img4.douban.com/lpic/s2411019.jpg","5.8","悬疑;惊悚;犯罪","英语","2007.0","105.0","双面疑杀","b8efb91d279f9765dd5a424fc00dc3a0","Movie"
"查无此人","http://movie.douban.com/subject/10514806/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1541710381.jpg","5.2","剧情;悬疑","汉语普通话","2012.0","98.0","To Forgive","9e1e2bef898852ef3671f78c096f368c","Movie"
"死亡计中计","http://movie.douban.com/subject/1296397/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1673253042.jpg","7.8","喜剧;悬疑;惊悚;犯罪","英语","1982.0","116.0","恶魔禁地;死亡陷阱;Ira Levin's Deathtrap","6a3602b365252fdcb7aed331fc2924a8","Movie"
"丑恶","http://movie.douban.com/subject/24324732/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2003651233.jpg","7.5","剧情;悬疑;犯罪","印地语","2013.0","128.0","丑;责难游戏","c9806e2886ae08a11296035276ff7b5f","Movie"
"鲸鱼马戏团","http://movie.douban.com/subject/1416898/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p726224656.jpg","8.8","剧情;悬疑","匈牙利语;斯洛伐克语","2000.0","145.0","残缺的和声;和睦相处;Werckmeister Harmonies","50893f9fc842fbeb772bb12e62f9adc9","Movie"
"金田一少年事件簿：吸血鬼传说杀人事件","http://movie.douban.com/subject/1484163/","http://img3.douban.com/lpic/s1502035.jpg","6.9","悬疑","日语","2005.0","105.0","","4d4a829bbb7ac9d827d5f43ad67317bb","Movie"
"血迷宫：1974","http://movie.douban.com/subject/3152563/","http://img3.douban.com/lpic/s4135573.jpg","6.9","剧情;悬疑;惊悚;犯罪","英语","2009.0","102.0","","519e3f672959e00eb3157d58731d8e3d","Movie"
"好莱坞庄园","http://movie.douban.com/subject/1830411/","http://img3.douban.com/lpic/s1789770.jpg","6.4","剧情;悬疑;惊悚;传记;历史;犯罪","英语;西班牙语","2006.0","126.0","好莱坞之地;银色杀机","952c667df500b7d53c5f1d3390afabb9","Movie"
"八墓村","http://movie.douban.com/subject/2310059/","http://img4.douban.com/lpic/s4401859.jpg","7.3","悬疑;恐怖;犯罪","日语","2004.0","117.0","","9420547b19db2bd3c8dfd310fc5ac6e3","Movie"
"无知无觉","http://movie.douban.com/subject/6731992/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1800800460.jpg","6.8","剧情;悬疑;惊悚","西班牙语;德语;英语;加泰罗尼亚语","2012.0","100.0","没有痛感的小孩(台);Painless","1d60f5dc1ab1d3907ac1d7992ad7e91d","Movie"
"牧人的性玩偶","http://movie.douban.com/subject/3804790/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p792823370.jpg","6.4","悬疑","瑞士德语","","115.0","无阿尔卑斯牧人的性玩偶传说","d3ffa0f463f04140a16cb3433b7dc39c","Movie"
"黑死病","http://movie.douban.com/subject/2988509/","http://img4.douban.com/lpic/s3833898.jpg","6.2","剧情;悬疑;恐怖;冒险","英语","2010.0","97.0","","87a1b186769bcb6294216246f27c3353","Movie"
"秘术","http://movie.douban.com/subject/25969095/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2211086480.jpg","2.5","悬疑;惊悚;冒险","汉语普通话","2014.0","83.0","秘术之盗墓江湖;盗墓空间;Mystery","c3f915070b97711d971c1c1353f08fe0","Movie"
"毛骨悚然","http://movie.douban.com/subject/1826749/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p501865078.jpg","6.5","悬疑;惊悚;恐怖","英语","2006.0","77.0","","6374943a4859f638146a745d2af18ef8","Movie"
"处女之死","http://movie.douban.com/subject/1297894/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p924830272.jpg","7.6","剧情;爱情;悬疑","英语","1999.0","97.0","折翼天使;锁不住的青春;死亡日记;处女自杀;女生向前走;少女的美丽与哀愁","60ceb7bc3c7574eac843fe60837c2c2b","Movie"
"金田一少年事件簿之上海人鱼传说","http://movie.douban.com/subject/1462839/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p927840993.jpg","7.7","喜剧;悬疑;恐怖;犯罪","日语","1997.0","116.0","Shanghai ningyo densetsu","91d96222d4594125f97f4b9414cf597d","Movie"
"妙探寻凶","http://movie.douban.com/subject/1292916/","http://img4.douban.com/lpic/s2809838.jpg","7.5","喜剧;悬疑;惊悚;犯罪","英语;法语","1985.0","94.0","逐个捉","e3fc7cad85d276effdf949ddb9f4a061","Movie"
"双重时间","http://movie.douban.com/subject/3721152/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1833930868.jpg","6.6","剧情;悬疑;惊悚","意大利语;西班牙语","2009.0","95.0","双分;The Double Hour","becd085a1a3a07b12ccfee38d55372b2","Movie"
"替身","http://movie.douban.com/subject/6424183/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1628693583.jpg","4.7","悬疑","日语","2012.0","109.0","另一个;下一个;Another","28166b06b5cf2fac4cdba001604f5034","Movie"
"满洲候选人","http://movie.douban.com/subject/1293840/","http://img4.douban.com/lpic/s2560188.jpg","7.2","剧情;爱情;悬疑;惊悚;战争","英语","1962.0","126.0","谍影迷魂;恐怖分子","0d60b6709d9ecd323f92261c4a229c7a","Movie"
"罗丝玛丽的婴儿","http://movie.douban.com/subject/1293852/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1209403924.jpg","7.9","剧情;悬疑;恐怖","英语","1968.0","136.0","魔鬼圣婴(港);失婴记;魔鬼怪婴","fb2768f3845104d586bd9d91756b45c7","Movie"
"人皮客栈","http://movie.douban.com/subject/1456197/","http://img3.douban.com/lpic/s1479092.jpg","6.6","悬疑;惊悚;恐怖","英语;捷克语;德语;荷兰语;斯洛伐克语;日语;冰岛语;俄语;西班牙语","2005.0","94.0","Part I","dffad49355deed791e4d9247c00f2a2c","Movie"
"惊心动魄","http://movie.douban.com/subject/1798665/","http://img4.douban.com/lpic/s3116568.jpg","7.1","悬疑;惊悚","粤语","2004.0","88.0","","303ea1030e3760c3f78947801a37505c","Movie"
"独行杀手","http://movie.douban.com/subject/1300966/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1069418061.jpg","8.4","剧情;悬疑;惊悚;犯罪","法语","1967.0","101.0","武士;午后七点零七分;The Godson","ef17c64d9aa34cd6ac3661f9424f276b","Movie"
"谍海风云","http://movie.douban.com/subject/2352630/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p475550455.jpg","5.8","剧情;爱情;悬疑;惊悚","英语;汉语普通话;日语;德语;上海话","2010.0","105.0","上海","b9da0dac5132648ce54a2357d9c86cfb","Movie"
"ABC谋杀案","http://movie.douban.com/subject/1506769/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2176429841.jpg","8.0","剧情;悬疑;犯罪","英语","1992.0","102.0","大侦探波罗系列之ABC谋杀案","e42be9109be9b4843948a36a70db268e","Movie"
"魔鬼雷普利","http://movie.douban.com/subject/1298461/","http://img4.douban.com/lpic/s4406809.jpg","7.1","剧情;悬疑;惊悚;犯罪","英语;德语;意大利语","2002.0","112.0","心计游戏;天才瑞普利2;雷普利的游戏","6fd8fc5d5ccf622161c69cb646ff765d","Movie"
"孽迷宫","http://movie.douban.com/subject/1297707/","http://img3.douban.com/lpic/s1434095.jpg","6.5","剧情;悬疑;惊悚;恐怖","英语;西班牙语","1996.0","107.0","魔鬼双姝;惊世第六感;恶魔","9ea9b51d0904cdd135c76a2af4ab5af2","Movie"
"第十三个故事","http://movie.douban.com/subject/24751826/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2161115041.jpg","6.8","剧情;悬疑;惊悚;家庭","英语","2013.0","90.0","","11498c7883a8896a28aea1c06e3c5805","Movie"
"骗局","http://movie.douban.com/subject/3566747/","http://img3.douban.com/lpic/s4231883.jpg","6.6","剧情;悬疑;惊悚","英语","2009.0","87.0","唐·麦凯","2eb260ae7702397b770a2cb92ad4f218","Movie"
"炎热的夜晚","http://movie.douban.com/subject/1295480/","http://img3.douban.com/lpic/s2150940.jpg","7.7","剧情;悬疑;惊悚;犯罪","英语","1967.0","109.0","恶夜追缉令;月黑风急杀人夜","1e757e45fdb35e687fc6ebcbed9067a6","Movie"
"三十九级台阶","http://movie.douban.com/subject/1302597/","http://img4.douban.com/lpic/s1486099.jpg","7.7","悬疑;惊悚;犯罪","英语","1978.0","102.0","39级台阶;The 39 Steps","314b1e918cfc420fb5a2928f688cb13b","Movie"
"血腥拼图","http://movie.douban.com/subject/1299549/","http://img3.douban.com/lpic/s1479094.jpg","6.7","剧情;动作;悬疑;惊悚;犯罪","英语;西班牙语","2002.0","110.0","血型拼图(台);血腥杰作;血腥工作;疑血追凶","9fc3e5abf1786bd8a5cceb2335285652","Movie"
"水中女妖","http://movie.douban.com/subject/1441473/","http://img3.douban.com/lpic/s1650773.jpg","5.6","喜剧;悬疑;惊悚;奇幻","英语","2006.0","110.0","祸水;水妖;水中精灵;水中的女人","f79985d4648f6328aa70f91671a09e09","Movie"
"血迷宫：1983","http://movie.douban.com/subject/3138617/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2199413397.jpg","7.1","剧情;悬疑;犯罪","英语","2009.0","100.0","血色侦程：1983;一九八三;Nineteen Eighty-Three","ca899f086f1162bfdae6ed5ea7a46393","Movie"
"怪兽屋","http://movie.douban.com/subject/1482107/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p621350618.jpg","7.1","喜剧;动画;悬疑;家庭;奇幻","英语","2006.0","91.0","怪兽小屋;妖怪屋;怪物小屋;魔屋;Neighbourhood Crimes & Peepers;Zemeckis;Spielberg Motion Capture Project","7a3473a2202be4794eefdbbc0d0635e7","Movie"
"天使之心","http://movie.douban.com/subject/1294764/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1413573122.jpg","7.0","悬疑;惊悚;恐怖","英语;法语","1988.0","113.0","天使心;天使追魂;赤裸天使;安格尔的心","cbf339d75d6d8eb910cea596e8522da0","Movie"
"玩尽杀绝4:四人组","http://movie.douban.com/subject/4099520/","http://img3.douban.com/lpic/s5852215.jpg","5.7","剧情;悬疑;惊悚;犯罪","英语","2010.0","92.0","玩尽杀绝4","49d8d164f207b8c31ab6d8c735364689","Movie"
"犬神家族","http://movie.douban.com/subject/1796729/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p764680058.jpg","6.8","剧情;悬疑;惊悚","日语","2006.0","134.0","犬神家一族;The Inugamis;Murder of the Inugami Clan;The Inugami Clan;Inugamike no ichizoku","668e2c33bb91dd25ae73a4ab58b6a4a5","Movie"
"曼哈顿谋杀疑案","http://movie.douban.com/subject/1293031/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2083734431.jpg","7.6","喜剧;悬疑","英语","1993.0","104.0","曼哈顿神秘谋杀;曼克顿神秘谋杀案","b4c6c76f87ea2dd707937f92c4c180d2","Movie"
"趣味游戏","http://movie.douban.com/subject/1306548/","http://img3.douban.com/lpic/s3016353.jpg","7.4","剧情;悬疑;惊悚;犯罪","德语;法语;意大利语","1997.0","108.0","大快人心;你玩得起．你玩唔起;恐怖游戏","66edb3623d3885f3b53c1ee5b0237de7","Movie"
"潜伏2","http://movie.douban.com/subject/10485526/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2044151740.jpg","7.7","惊悚;恐怖","英语","2013.0","106.0","儿凶2(港);儿凶续集(港);阴儿房第2章：阴魂守舍(台)","998b0e77b6250c834bd68710d44d0522","Movie"
"驱魔人","http://movie.douban.com/subject/1293755/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1495239725.jpg","7.6","恐怖","英语;拉丁语;希腊语;法语;德语;阿拉伯语","1973.0","122.0","大法师","39dfa0c421dc4e2d8f76fdd3c66585a7","Movie"
"死神的十字路口","http://movie.douban.com/subject/3126187/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p768890895.jpg","7.4","剧情;悬疑;惊悚;恐怖","泰语;英语","2008.0","111.0","鬼4虐;4条大路通阴间;鬼乱4;See Prang","b1b644a3a4883e315ee5fff28be4b0e8","Movie"
"隔山有眼","http://movie.douban.com/subject/1453067/","http://img3.douban.com/lpic/s1464975.jpg","6.6","惊悚;恐怖","英语","2006.0","107.0","深山大屠杀;魔山(台)","1a351b239fe9ca47780dbed1f4a67e68","Movie"
"活死人黎明","http://movie.douban.com/subject/1309088/","http://img4.douban.com/lpic/s1648609.jpg","7.4","动作;科幻;恐怖","英语","2004.0","101.0","活死人凶间;僵尸的黎明;活人生吃;丧尸黎明;死亡黎明","f058a198d277ac3fe725773cf2565076","Movie"
"妈妈","http://movie.douban.com/subject/6837235/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1867314088.jpg","6.6","恐怖","英语","2013.0","100.0","母侵(台);尸人保姆(港);鬼妈","ca3cb416648e28a3934122e7a1509247","Movie"
"堕入地狱","http://movie.douban.com/subject/2361386/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p449661697.jpg","6.4","恐怖","英语;西班牙语","2009.0","99.0","拽我下地狱;地域魔咒;地狱巫门等你来;坠入地狱","726196b2dc2a407d7db4e65de1618279","Movie"
"詹妮弗的肉体","http://movie.douban.com/subject/2295401/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1021513326.jpg","5.4","喜剧;恐怖;奇幻","英语","2009.0","102.0","辣的要命;阴点鬼情人","1e72d6c8f8f8b0b7d4a0584ce117df9a","Movie"
"黑暗侵袭2","http://movie.douban.com/subject/3066083/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1061248355.jpg","6.7","惊悚;恐怖;冒险","英语","2009.0","94.0","暗袭2;深入绝地2","e15a20438c07abd7dfd04cfe268ccf05","Movie"
"厉鬼将映","http://movie.douban.com/subject/3529375/","http://img3.douban.com/lpic/s3326951.jpg","6.8","惊悚;恐怖","泰语","2008.0","95.0","厉鬼即将复仇;鬼片;阴容院在;下期放映;Coming Soon","871d3bdfcf20b772b0e42476672bcb2a","Movie"
"恶魔的艺术2：邪降","http://movie.douban.com/subject/1866462/","http://img3.douban.com/lpic/s1803034.jpg","7.5","恐怖;奇幻","泰语","2005.0","100.0","邪降：恶魔的艺术;Long khong;Art of the Devil 2","ac425ed455157af9eb6c00037bd0b9f7","Movie"
"魔女嘉莉","http://movie.douban.com/subject/6874441/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2159463605.jpg","5.8","剧情;恐怖","英语","2013.0","92.0","血腥嘉莉(港);新版魔女嘉莉","114a534ae8ddd5fb028fb5304d8e8ea0","Movie"
"惊变28周","http://movie.douban.com/subject/1758487/","http://img4.douban.com/lpic/s2545527.jpg","6.7","惊悚;恐怖","英语","2007.0","100.0","28周后(港);28周毁灭倒数：全球封闭(台)","c6c5153cf1c209d253c2c2fb1944560d","Movie"
"见鬼","http://movie.douban.com/subject/1296026/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p919646397.jpg","7.1","剧情;惊悚;恐怖","粤语;泰语;普通话;英语;客家语","2002.0","94.0","The Eye","ea9d584fe16d51478a3f9cda139a4702","Movie"
"鬼乱5","http://movie.douban.com/subject/4122701/","http://img3.douban.com/lpic/s3927702.jpg","7.2","恐怖","泰语","2009.0","126.0","鬼五虐;5条大路通阴间;鬼5虐;Phobia 2","cca9e1b62e55c9ace1b3cf0b5ec1ea10","Movie"
"Office有鬼","http://movie.douban.com/subject/1307807/","http://img3.douban.com/lpic/s3731200.jpg","6.5","剧情;悬疑;惊悚;恐怖","粤语","2002.0","84.0","Haunted Office","4dcc960f3d515388a92aa8878c57fdbb","Movie"
"猛鬼街","http://movie.douban.com/subject/1298389/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2163976216.jpg","7.2","恐怖","英语","1984.0","91.0","半夜鬼上床;榆树街噩梦;艾尔姆大街的噩梦","10952869f1c6e5cbd85da771859489d0","Movie"
"太平间闹鬼事件","http://movie.douban.com/subject/2252775/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p457139589.jpg","6.9","剧情;惊悚;恐怖","英语","2009.0","92.0","康乃狄克鬼屋事件(台);康州驱魔实录(港);康涅狄格怪谈;康涅狄格鬼缠身","7bea5b32ca2f7837fac06ab54a751509","Movie"
"食人鱼3D","http://movie.douban.com/subject/2269893/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p588914134.jpg","5.9","喜剧;惊悚;恐怖","英语","2010.0","88.0","变种食人鲳3D(港);食人鱼;Piranha 3-D","1e4bf625cfa7963cf163ff16804e771a","Movie"
"群尸玩过界","http://movie.douban.com/subject/1300377/","http://img4.douban.com/lpic/s7057507.jpg","7.7","喜剧;恐怖","英语;西班牙语","1992.0","85.0","新空房禁地;Dead Alive","2d81063209d41a349a0224202f887e32","Movie"
"险恶","http://movie.douban.com/subject/6875615/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1853882455.jpg","6.4","惊悚;恐怖","英语","2012.0","110.0","邪灵(港);凶兆(台)","cd0b8744439eb1618484828c73b88ab9","Movie"
"李碧华鬼魅系列：奇幻夜","http://movie.douban.com/subject/22759752/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2043422839.jpg","6.6","恐怖","粤语","2013.0","90.0","Part 2","0881e6b8a165b1479f9ef02c2c62ae14","Movie"
"三更","http://movie.douban.com/subject/1307488/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p934871420.jpg","7.3","悬疑;恐怖","韩语;英语;汉语普通话;泰语;粤语","2002.0","140.0","三更：回家;쓰리;Saam gaang;Three","2b6df89106454a2c7978e51ad58e4809","Movie"
"鬼宿舍","http://movie.douban.com/subject/3023155/","http://img3.douban.com/lpic/s2790901.jpg","7.6","剧情;恐怖","泰语","2006.0","110.0","我的幽灵朋友;鬼书友;Dorm;Dek hor","6eb20c8aff26ca202948ede1edd28703","Movie"
"女巫布莱尔","http://movie.douban.com/subject/1295831/","http://img4.douban.com/lpic/s1889018.jpg","6.4","悬疑;恐怖","英语","1999.0","81.0","死亡习作;厄夜丛林;布莱尔女巫;女巫计划","91b07f2fe9177d997a0580b6c54c5887","Movie"
"魔女嘉莉","http://movie.douban.com/subject/1292664/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1511048246.jpg","7.3","剧情;恐怖","英语","1976.0","98.0","卡丽;魔女佳丽","04b2c4c7ad48f9896a58361286b927f0","Movie"
